scrape_time,date,site_id,venue_name,time_range,booked,total,status,remark,condition,temperature,feels_like,wind_scale,precip,humidity,aqi
2026-05-13 09:40:38,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,22,18,4,0.0,45,34
2026-05-13 09:50:36,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,22,18,4,0.0,46,34
2026-05-13 10:00:45,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,22,18,4,0.0,45,34
2026-05-13 10:10:32,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,22,18,4,0.0,47,34
2026-05-13 10:20:35,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,22,19,4,0.0,48,34
2026-05-13 10:30:37,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,22,19,4,0.0,48,35
2026-05-13 11:00:45,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,26,21,5,0.0,37,35
2026-05-13 11:30:42,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,26,23,4,0.0,40,38
2026-05-13 12:00:44,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,26,22,5,0.0,36,38
2026-05-13 12:30:42,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,26,22,4,0.0,35,44
2026-05-13 13:00:45,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,28,23,5,0.0,35,44
2026-05-13 13:30:43,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,28,24,5,0.0,38,46
2026-05-13 14:00:47,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,28,24,5,0.0,38,46
2026-05-13 14:30:47,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,28,24,4,0.0,36,46
2026-05-13 15:00:50,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,28,24,4,0.0,32,46
2026-05-13 15:30:52,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,29,25,4,0.0,36,47
2026-05-13 16:00:50,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,29,25,4,0.0,36,47
2026-05-13 16:30:48,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,29,26,4,0.0,36,49
2026-05-13 17:00:52,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,29,26,4,0.0,37,49
2026-05-13 17:30:47,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,可预约,￥5.0,多云,27,23,4,0.0,31,50
2026-05-13 18:00:48,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,不开放/已过期,,多云,27,23,4,0.0,38,50
2026-05-13 18:30:44,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,不开放/已过期,,多云,23,20,4,0.0,45,40
2026-05-13 19:00:47,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,不开放/已过期,,晴,23,21,4,0.0,56,40
2026-05-13 19:30:48,2026-05-13,2,乒乓球厅-4号,17:00-18:00,0,1,不开放/已过期,,多云,23,22,3,0.0,60,37
2026-05-13 00:30:48,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,15,15,2,0.0,85,34
2026-05-13 01:00:50,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,14,14,2,0.0,94,34
2026-05-13 01:30:43,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,雾,14,14,1,0.0,97,34
2026-05-13 02:00:46,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,雾,14,14,1,0.0,100,34
2026-05-13 02:30:51,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,雾,13,13,2,0.0,100,36
2026-05-13 03:00:49,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,雾,13,13,2,0.0,100,36
2026-05-13 03:30:47,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,雾,13,13,1,0.0,100,35
2026-05-13 04:00:49,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,雾,13,13,2,0.0,100,35
2026-05-13 04:30:48,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,雾,12,12,1,0.0,100,35
2026-05-13 05:00:49,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,雾,12,12,1,0.0,100,35
2026-05-13 05:30:47,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,雾,12,12,1,0.0,100,36
2026-05-13 06:00:53,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,雾,12,12,1,0.0,100,36
2026-05-13 06:30:43,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,雾,13,12,2,0.0,99,36
2026-05-13 07:00:44,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,13,12,2,0.0,88,36
2026-05-13 07:30:37,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,16,14,3,0.0,79,36
2026-05-13 07:50:33,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,72,36
2026-05-13 07:53:25,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,67,36
2026-05-13 07:56:27,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,67,36
2026-05-13 07:59:25,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,67,36
2026-05-13 08:00:44,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,66,36
2026-05-13 08:02:28,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,66,36
2026-05-13 08:05:41,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,63,36
2026-05-13 08:08:27,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,63,36
2026-05-13 08:11:28,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,63,36
2026-05-13 08:14:29,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,63,36
2026-05-13 08:17:30,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,63,36
2026-05-13 08:20:31,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,63,36
2026-05-13 08:25:28,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,16,14,3,0.0,63,34
2026-05-13 08:30:38,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,61,34
2026-05-13 08:35:41,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,16,14,3,0.0,63,34
2026-05-13 08:40:32,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,61,34
2026-05-13 08:45:31,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,58,34
2026-05-13 08:50:40,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,58,34
2026-05-13 08:55:28,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,51,34
2026-05-13 09:00:42,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,54,34
2026-05-13 09:01:55,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,54,34
2026-05-13 09:05:35,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,52,34
2026-05-13 09:10:32,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,52,34
2026-05-13 09:20:32,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,52,34
2026-05-13 09:30:36,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,22,18,4,0.0,45,34
2026-05-13 09:40:38,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,22,18,4,0.0,45,34
2026-05-13 09:50:36,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,22,18,4,0.0,46,34
2026-05-13 10:00:45,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,22,18,4,0.0,45,34
2026-05-13 10:10:32,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,22,18,4,0.0,47,34
2026-05-13 10:20:35,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,22,19,4,0.0,48,34
2026-05-13 10:30:37,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,22,19,4,0.0,48,35
2026-05-13 11:00:45,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,26,21,5,0.0,37,35
2026-05-13 11:30:42,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,26,23,4,0.0,40,38
2026-05-13 12:00:44,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,26,22,5,0.0,36,38
2026-05-13 12:30:42,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,26,22,4,0.0,35,44
2026-05-13 13:00:45,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,28,23,5,0.0,35,44
2026-05-13 13:30:43,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,28,24,5,0.0,38,46
2026-05-13 14:00:47,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,28,24,5,0.0,38,46
2026-05-13 14:30:47,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,28,24,4,0.0,36,46
2026-05-13 15:00:50,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,28,24,4,0.0,32,46
2026-05-13 15:30:52,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,29,25,4,0.0,36,47
2026-05-13 16:00:50,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,29,25,4,0.0,36,47
2026-05-13 16:30:48,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,29,26,4,0.0,36,49
2026-05-13 17:00:52,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,29,26,4,0.0,37,49
2026-05-13 17:30:47,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,27,23,4,0.0,31,50
2026-05-13 18:00:48,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,27,23,4,0.0,38,50
2026-05-13 18:30:44,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,多云,23,20,4,0.0,45,40
2026-05-13 19:00:47,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,可预约,￥5.0,晴,23,21,4,0.0,56,40
2026-05-13 19:30:48,2026-05-13,2,乒乓球厅-4号,18:30-19:30,0,1,不开放/已过期,,多云,23,22,3,0.0,60,37
2026-05-13 00:30:48,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,15,15,2,0.0,85,34
2026-05-13 01:00:50,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,14,14,2,0.0,94,34
2026-05-13 01:30:43,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,雾,14,14,1,0.0,97,34
2026-05-13 02:00:46,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,雾,14,14,1,0.0,100,34
2026-05-13 02:30:51,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,雾,13,13,2,0.0,100,36
2026-05-13 03:00:49,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,雾,13,13,2,0.0,100,36
2026-05-13 03:30:47,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,雾,13,13,1,0.0,100,35
2026-05-13 04:00:49,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,雾,13,13,2,0.0,100,35
2026-05-13 04:30:48,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,雾,12,12,1,0.0,100,35
2026-05-13 05:00:49,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,雾,12,12,1,0.0,100,35
2026-05-13 05:30:47,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,雾,12,12,1,0.0,100,36
2026-05-13 06:00:53,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,雾,12,12,1,0.0,100,36
2026-05-13 06:30:43,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,雾,13,12,2,0.0,99,36
2026-05-13 07:00:44,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,13,12,2,0.0,88,36
2026-05-13 07:30:37,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,16,14,3,0.0,79,36
2026-05-13 07:50:33,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,72,36
2026-05-13 07:53:25,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,67,36
2026-05-13 07:56:27,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,67,36
2026-05-13 07:59:25,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,67,36
2026-05-13 08:00:44,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,66,36
2026-05-13 08:02:28,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,66,36
2026-05-13 08:05:41,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,63,36
2026-05-13 08:08:27,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,63,36
2026-05-13 08:11:28,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,63,36
2026-05-13 08:14:29,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,63,36
2026-05-13 08:17:30,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,63,36
2026-05-13 08:20:31,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,63,36
2026-05-13 08:25:28,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,16,14,3,0.0,63,34
2026-05-13 08:30:38,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,61,34
2026-05-13 08:35:41,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,16,14,3,0.0,63,34
2026-05-13 08:40:32,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,61,34
2026-05-13 08:45:31,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,58,34
2026-05-13 08:50:40,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,58,34
2026-05-13 08:55:28,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,51,34
2026-05-13 09:00:42,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,54,34
2026-05-13 09:01:55,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,54,34
2026-05-13 09:05:35,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,52,34
2026-05-13 09:10:32,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,52,34
2026-05-13 09:20:32,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,52,34
2026-05-13 09:30:36,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,22,18,4,0.0,45,34
2026-05-13 09:40:38,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,22,18,4,0.0,45,34
2026-05-13 09:50:36,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,22,18,4,0.0,46,34
2026-05-13 10:00:45,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,22,18,4,0.0,45,34
2026-05-13 10:10:32,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,22,18,4,0.0,47,34
2026-05-13 10:20:35,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,22,19,4,0.0,48,34
2026-05-13 10:30:37,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,22,19,4,0.0,48,35
2026-05-13 11:00:45,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,26,21,5,0.0,37,35
2026-05-13 11:30:42,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,26,23,4,0.0,40,38
2026-05-13 12:00:44,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,26,22,5,0.0,36,38
2026-05-13 12:30:42,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,26,22,4,0.0,35,44
2026-05-13 13:00:45,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,28,23,5,0.0,35,44
2026-05-13 13:30:43,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,28,24,5,0.0,38,46
2026-05-13 14:00:47,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,28,24,5,0.0,38,46
2026-05-13 14:30:47,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,28,24,4,0.0,36,46
2026-05-13 15:00:50,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,28,24,4,0.0,32,46
2026-05-13 15:30:52,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,29,25,4,0.0,36,47
2026-05-13 16:00:50,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,29,25,4,0.0,36,47
2026-05-13 16:30:48,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,29,26,4,0.0,36,49
2026-05-13 17:00:52,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,29,26,4,0.0,37,49
2026-05-13 17:30:47,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,27,23,4,0.0,31,50
2026-05-13 18:00:48,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,27,23,4,0.0,38,50
2026-05-13 18:30:44,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,23,20,4,0.0,45,40
2026-05-13 19:00:47,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,晴,23,21,4,0.0,56,40
2026-05-13 19:30:48,2026-05-13,2,乒乓球厅-4号,19:30-20:30,0,1,可预约,￥5.0,多云,23,22,3,0.0,60,37
2026-05-13 00:30:48,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,15,15,2,0.0,85,34
2026-05-13 01:00:50,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,14,14,2,0.0,94,34
2026-05-13 01:30:43,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,雾,14,14,1,0.0,97,34
2026-05-13 02:00:46,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,雾,14,14,1,0.0,100,34
2026-05-13 02:30:51,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,雾,13,13,2,0.0,100,36
2026-05-13 03:00:49,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,雾,13,13,2,0.0,100,36
2026-05-13 03:30:47,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,雾,13,13,1,0.0,100,35
2026-05-13 04:00:49,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,雾,13,13,2,0.0,100,35
2026-05-13 04:30:48,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,雾,12,12,1,0.0,100,35
2026-05-13 05:00:49,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,雾,12,12,1,0.0,100,35
2026-05-13 05:30:47,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,雾,12,12,1,0.0,100,36
2026-05-13 06:00:53,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,雾,12,12,1,0.0,100,36
2026-05-13 06:30:43,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,雾,13,12,2,0.0,99,36
2026-05-13 07:00:44,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,13,12,2,0.0,88,36
2026-05-13 07:30:37,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,16,14,3,0.0,79,36
2026-05-13 07:50:33,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,72,36
2026-05-13 07:53:25,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,67,36
2026-05-13 07:56:27,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,67,36
2026-05-13 07:59:25,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,67,36
2026-05-13 08:00:44,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,66,36
2026-05-13 08:02:28,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,66,36
2026-05-13 08:05:41,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,63,36
2026-05-13 08:08:27,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,63,36
2026-05-13 08:11:28,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,63,36
2026-05-13 08:14:29,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,63,36
2026-05-13 08:17:30,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,63,36
2026-05-13 08:20:31,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,16,13,3,0.0,63,36
2026-05-13 08:25:28,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,16,14,3,0.0,63,34
2026-05-13 08:30:38,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,61,34
2026-05-13 08:35:41,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,16,14,3,0.0,63,34
2026-05-13 08:40:32,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,61,34
2026-05-13 08:45:31,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,58,34
2026-05-13 08:50:40,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,58,34
2026-05-13 08:55:28,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,51,34
2026-05-13 09:00:42,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,54,34
2026-05-13 09:01:55,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,54,34
2026-05-13 09:05:35,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,52,34
2026-05-13 09:10:32,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,52,34
2026-05-13 09:20:32,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,19,16,3,0.0,52,34
2026-05-13 09:30:36,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,22,18,4,0.0,45,34
2026-05-13 09:40:38,2026-05-13,2,乒乓球厅-4号,20:30-21:30,0,1,可预约,￥5.0,多云,22,18,4,0.0,45,34
